Data,Num1,Num2,Num3,Num4,Num5,Num6,Jolly,SuperStar
2013-01-12,9,12,13,30,48,86,72,20
2013-01-15,12,24,40,42,70,84,76,82
2013-01-17,25,34,38,69,83,86,4,30
2013-01-19,1,6,23,52,58,65,84,51
2013-01-22,8,51,52,60,83,88,78,13
2013-01-24,15,17,47,53,64,80,30,86
2013-01-26,10,12,27,39,78,84,71,35
2013-01-29,6,12,18,22,25,82,42,25
2013-01-31,37,42,47,49,53,63,16,75
2013-02-02,9,18,39,63,64,85,74,84
2013-02-05,7,13,49,71,80,88,62,13
2013-02-07,4,5,55,77,80,81,3,81
2013-02-09,4,11,32,51,66,81,26,49
2013-02-12,6,21,41,72,73,80,52,14
2013-02-14,24,32,44,60,64,76,25,76
2013-02-16,6,32,35,43,53,69,82,8
2013-02-19,3,34,37,55,82,90,61,46
2013-02-21,4,16,35,57,69,88,87,21
2013-02-23,1,11,21,50,67,75,52,34
2013-02-26,20,25,51,59,84,90,10,42
2013-02-28,4,24,62,66,76,84,27,19
2013-03-02,16,49,59,67,71,82,78,88
2013-03-05,32,34,39,52,59,61,11,37
2013-03-07,26,32,42,46,78,82,7,21
2013-03-09,13,22,36,64,80,84,37,69
2013-03-12,7,10,22,23,41,77,49,80
2013-03-14,27,35,47,57,85,89,68,35
2013-03-16,19,41,43,48,73,81,1,57
2013-03-19,21,39,71,76,89,90,78,33
2013-03-21,9,27,47,58,62,71,72,23
2013-03-23,29,42,45,58,67,86,59,36
2013-03-26,15,37,46,52,64,89,7,73
2013-03-28,12,27,54,68,73,76,89,25
2013-03-30,17,42,52,71,74,90,87,48
2013-04-02,4,12,33,52,85,87,35,70
2013-04-04,3,4,31,52,66,84,24,35
2013-04-06,5,8,73,84,87,88,82,39
2013-04-09,25,44,45,52,68,81,10,49
2013-04-11,1,47,66,67,78,90,83,49
2013-04-13,26,33,43,49,61,76,78,33
2013-04-16,21,30,35,36,83,89,73,69
2013-04-18,27,30,35,39,49,69,56,62
2013-04-20,29,33,67,75,83,86,40,19
2013-04-23,1,13,37,53,62,63,27,11
2013-04-27,1,2,11,56,57,75,46,37
2013-04-29,2,6,53,54,68,89,21,61
2013-04-30,5,35,38,75,82,86,12,60
2013-05-02,19,32,33,57,65,75,29,80
2013-05-04,6,31,63,74,75,85,86,13
2013-05-07,19,37,54,65,67,70,75,46
2013-05-09,13,16,20,21,25,65,69,64
2013-05-11,10,42,48,67,83,84,4,4
2013-05-14,35,41,47,74,77,85,40,55
2013-05-16,3,16,22,39,49,71,33,20
2013-05-18,14,20,24,36,40,81,17,15
2013-05-21,6,32,48,53,54,87,63,73
2013-05-23,14,22,36,53,59,66,11,77
2013-05-25,6,27,34,55,62,87,51,32
2013-05-28,26,35,47,66,67,80,11,24
2013-05-30,29,43,61,62,77,79,85,55
2013-06-01,8,21,25,54,84,85,51,73
2013-06-04,3,27,34,62,81,88,35,81
2013-06-06,34,36,47,64,73,78,25,67
2013-06-08,5,10,31,53,56,61,21,19
2013-06-11,2,21,37,39,41,64,63,79
2013-06-13,1,5,6,39,41,70,10,27
2013-06-15,15,19,33,35,62,68,40,54
2013-06-18,8,24,32,34,65,86,23,40
2013-06-20,15,24,32,52,68,71,75,26
2013-06-22,2,19,25,59,84,88,61,24
2013-06-25,6,16,40,61,64,82,19,42
2013-06-27,12,22,27,37,52,87,35,18
2013-06-29,17,22,54,69,82,88,9,1
2013-07-02,3,4,18,29,64,90,52,15
2013-07-04,9,41,46,47,53,77,3,54
2013-07-06,4,9,24,64,74,76,40,89
2013-07-09,17,36,48,55,63,70,28,21
2013-07-11,14,15,34,55,59,81,46,10
2013-07-13,23,49,52,65,67,76,61,84
2013-07-16,22,29,57,72,85,89,49,36
2013-07-18,16,19,24,37,63,85,38,49
2013-07-20,2,16,20,26,31,33,64,46
2013-07-23,11,14,39,63,73,75,29,86
2013-07-25,33,38,41,43,46,57,53,20
2013-07-27,17,19,40,43,72,84,48,35
2013-07-30,16,47,55,57,70,85,19,83
2013-08-01,8,21,24,25,27,75,34,51
2013-08-03,15,16,34,74,85,87,65,80
2013-08-06,14,16,32,35,41,50,1,12
2013-08-08,2,14,42,52,75,79,53,14
2013-08-10,5,33,47,61,64,70,29,32
2013-08-13,1,33,41,78,83,84,72,57
2013-08-17,20,21,24,43,76,89,83,60
2013-08-19,3,5,11,14,38,79,29,26
2013-08-20,4,11,15,26,58,68,16,39
2013-08-22,19,21,30,59,61,89,25,7
2013-08-24,1,2,5,27,39,49,31,14
2013-08-27,6,44,63,64,72,82,12,90
2013-08-29,19,54,55,71,80,84,81,73
2013-08-31,11,20,50,62,70,85,59,1
2013-09-03,1,7,56,70,88,90,83,87
2013-09-05,15,23,45,70,81,82,16,44
2013-09-07,41,55,72,78,83,87,77,61
2013-09-10,35,44,57,58,87,88,22,69
2013-09-12,7,44,48,51,64,83,90,51
2013-09-14,20,35,45,47,72,78,59,31
2013-09-17,1,21,34,44,49,90,37,74
2013-09-19,15,21,28,75,81,86,38,82
2013-09-21,36,61,75,81,82,89,14,75
2013-09-24,1,27,33,36,43,86,42,3
2013-09-26,4,38,42,57,64,75,84,9
2013-09-28,28,57,61,69,78,83,86,44
2013-10-01,16,21,26,64,66,78,50,78
2013-10-03,7,14,42,43,56,57,64,82
2013-10-05,2,5,8,65,74,77,86,16
2013-10-08,1,31,39,60,62,84,26,55
2013-10-10,3,7,12,20,48,55,26,48
2013-10-12,10,19,20,39,85,87,46,23
2013-10-15,22,36,60,64,71,80,47,27
2013-10-17,11,18,40,58,81,87,62,32
2013-10-19,12,30,36,44,54,60,40,16
2013-10-22,2,5,34,56,72,73,11,61
2013-10-24,1,3,5,41,62,76,21,23
2013-10-26,24,48,50,62,63,87,12,74
2013-10-29,12,23,49,53,67,83,13,59
2013-10-31,13,18,26,37,46,48,42,62
2013-11-02,1,12,67,75,81,90,76,66
2013-11-05,4,9,10,76,78,87,66,16
2013-11-07,9,19,21,50,61,82,71,68
2013-11-09,10,22,39,55,81,89,43,58
2013-11-12,16,26,30,52,57,83,61,7
2013-11-14,23,45,54,61,69,75,52,29
2013-11-16,16,36,54,55,63,69,85,20
2013-11-19,14,15,39,47,53,76,67,45
2013-11-21,28,37,52,57,64,66,43,58
2013-11-23,6,10,19,71,72,89,52,77
2013-11-26,20,25,30,45,75,79,15,84
2013-11-28,31,51,55,66,73,78,88,22
2013-11-30,10,11,35,42,52,89,84,58
2013-12-03,12,40,42,66,73,80,30,63
2013-12-05,28,34,42,68,71,88,7,21
2013-12-07,2,16,42,67,75,87,89,75
2013-12-10,10,16,20,57,65,89,5,22
2013-12-12,10,19,32,49,53,66,16,52
2013-12-14,5,33,44,46,66,76,81,76
2013-12-17,12,22,27,43,60,72,8,73
2013-12-19,10,23,27,39,70,82,65,35
2013-12-21,2,14,17,21,22,26,78,77
2013-12-23,15,43,48,54,55,76,79,89
2013-12-24,10,39,45,65,74,86,60,17
2013-12-28,39,52,69,70,74,82,40,80
2013-12-31,25,60,62,76,82,87,8,47
2013-12-31,1,2,3,4,5,6,1,0
2004-01-03,29,32,36,72,77,82,20,0
2004-01-07,2,33,41,56,62,74,14,0
2004-01-10,15,25,26,32,51,61,63,0
2004-01-14,5,15,59,65,70,82,14,0
2004-01-17,4,6,19,40,60,79,89,0
2004-01-21,3,36,53,64,80,90,4,0
2004-01-24,22,27,48,52,81,83,43,0
2004-01-28,7,41,48,54,72,88,12,0
2004-01-31,4,11,26,53,63,66,8,0
2004-02-04,11,30,51,54,88,90,2,0
2004-02-07,17,24,34,59,72,82,40,0
2004-02-11,12,19,38,43,52,85,33,0
2004-02-14,17,35,41,81,82,86,13,0
2004-02-18,12,20,55,79,81,82,2,0
2004-02-21,4,13,18,58,71,84,3,0
2004-02-25,66,72,76,77,81,85,82,0
2004-02-28,11,29,60,61,82,84,33,0
2004-03-03,12,23,52,69,75,85,43,0
2004-03-06,8,19,25,49,50,54,40,0
2004-03-10,30,52,55,65,71,80,39,0
2004-03-13,4,8,12,44,77,88,71,0
2004-03-17,5,17,53,56,61,83,86,0
2004-03-20,21,41,60,69,71,83,65,0
2004-03-24,24,50,58,69,87,88,3,0
2004-03-27,4,15,39,41,49,68,34,0
2004-03-31,32,40,45,47,56,71,64,0
2004-04-03,6,7,13,35,56,87,48,0
2004-04-07,4,16,17,52,62,67,49,0
2004-04-10,3,9,41,69,74,79,89,0
2004-04-14,24,51,64,69,71,77,63,0
2004-04-17,3,14,50,59,82,84,2,0
2004-04-21,29,61,62,69,80,85,5,0
2004-04-24,7,19,27,51,63,86,62,0
2004-04-28,35,42,60,88,89,90,86,0
2004-05-03,2,7,24,56,82,85,62,0
2004-05-05,2,22,37,46,57,74,63,0
2004-05-08,3,34,62,63,72,73,15,0
2004-05-12,13,14,40,66,79,85,80,0
2004-05-15,14,46,49,60,77,86,33,0
2004-05-19,9,22,36,47,69,85,78,0
2004-05-22,14,33,35,46,50,66,44,0
2004-05-26,26,65,73,76,81,90,13,0
2004-05-29,1,5,16,60,84,86,57,0
2004-06-03,13,16,42,61,63,81,10,0
2004-06-05,29,34,37,55,62,78,24,0
2004-06-09,1,2,26,31,42,64,11,0
2004-06-12,38,44,46,55,67,85,29,0
2004-06-16,20,55,59,73,87,90,40,0
2004-06-19,4,8,11,36,55,83,49,0
2004-06-23,11,15,58,66,74,79,3,0
2004-06-26,18,37,40,45,54,56,57,0
2004-06-30,10,22,34,43,62,68,40,0
2004-07-03,14,18,22,27,39,58,43,0
2004-07-07,14,23,29,44,48,74,73,0
2004-07-10,13,30,47,66,74,81,70,0
2004-07-14,8,18,26,36,41,52,90,0
2004-07-17,29,53,54,72,76,90,20,0
2004-07-21,8,13,31,42,58,88,46,0
2004-07-24,5,17,18,27,33,47,80,0
2004-07-28,2,13,22,53,60,85,16,0
2004-07-31,17,29,63,66,70,89,82,0
2004-08-04,12,17,27,44,72,90,11,0
2004-08-07,8,29,38,53,77,80,27,0
2004-08-11,6,42,43,46,53,70,35,0
2004-08-14,29,40,52,59,71,84,60,0
2004-08-18,4,19,51,57,66,89,78,0
2004-08-21,32,42,55,74,78,88,71,0
2004-08-25,1,27,37,42,53,61,70,0
2004-08-28,18,35,50,57,67,72,16,0
2004-09-01,5,15,66,67,82,84,64,0
2004-09-04,35,37,41,43,51,88,2,0
2004-09-08,41,43,53,65,67,80,77,0
2004-09-11,16,20,43,77,78,84,42,0
2004-09-15,8,36,49,59,70,87,73,0
2004-09-18,2,21,24,27,42,68,63,0
2004-09-22,11,67,72,74,75,77,44,0
2004-09-25,2,49,56,76,86,89,10,0
2004-09-29,2,11,22,25,60,78,74,0
2004-10-02,9,37,41,46,65,79,83,0
2004-10-06,3,11,19,28,52,87,72,0
2004-10-09,7,32,44,47,65,79,48,0
2004-10-13,19,44,57,69,71,87,65,0
2004-10-16,12,14,27,35,73,88,66,0
2004-10-20,13,33,47,48,70,85,7,0
2004-10-23,12,40,51,68,73,77,69,0
2004-10-27,10,14,17,56,65,84,25,0
2004-10-30,4,13,19,30,53,81,42,0
2004-11-03,24,35,39,60,72,75,20,0
2004-11-06,13,18,21,31,41,56,33,0
2004-11-10,15,51,63,79,83,90,64,0
2004-11-13,2,21,33,38,45,46,54,0
2004-11-17,19,21,27,47,59,88,29,0
2004-11-20,29,30,38,54,66,78,80,0
2004-11-24,43,45,46,47,69,90,21,0
2004-11-27,27,35,54,61,83,89,57,0
2004-12-01,3,41,64,65,74,90,80,0
2004-12-04,20,24,38,42,44,79,50,0
2004-12-09,6,8,15,18,33,75,87,0
2004-12-11,8,41,60,70,73,85,55,0
2004-12-15,3,4,15,21,61,67,55,0
2004-12-18,11,23,47,48,80,87,89,0
2004-12-22,14,15,54,77,80,82,55,0
2004-12-27,4,59,68,72,74,87,12,0
2004-12-29,2,24,49,56,76,78,44,0
2004-12-29,1,2,3,4,5,6,1,0
2011-01-03,4,7,12,20,74,89,76,9
2011-01-04,1,12,21,31,39,49,25,51
2011-01-07,14,25,44,54,78,89,66,49
2011-01-08,26,68,73,75,76,86,71,83
2011-01-11,12,13,31,69,71,77,49,18
2011-01-13,15,17,34,59,83,86,23,49
2011-01-15,5,8,37,77,79,90,9,63
2011-01-18,10,50,55,61,87,90,26,42
2011-01-20,4,23,35,54,72,88,74,43
2011-01-22,6,8,15,52,67,86,42,45
2011-01-25,3,12,13,15,43,46,11,37
2011-01-27,1,11,27,45,49,61,80,49
2011-01-29,11,35,58,64,68,72,26,31
2011-02-01,22,30,43,62,70,71,50,88
2011-02-03,20,25,37,45,49,63,73,37
2011-02-05,25,32,43,52,65,78,88,39
2011-02-08,10,11,20,41,55,83,1,67
2011-02-10,1,47,54,81,84,89,22,57
2011-02-12,1,3,19,23,61,78,36,16
2011-02-15,25,40,63,78,82,85,88,80
2011-02-17,10,17,18,25,45,84,21,73
2011-02-19,27,44,48,57,77,83,47,78
2011-02-22,2,3,38,42,56,74,23,88
2011-02-24,2,25,50,63,76,85,77,74
2011-02-26,16,18,20,26,32,35,8,11
2011-03-01,9,32,42,55,71,90,86,31
2011-03-03,12,41,64,75,82,84,34,29
2011-03-05,3,12,38,50,54,55,19,74
2011-03-08,22,28,32,57,58,85,50,8
2011-03-10,7,14,21,47,58,71,43,61
2011-03-12,22,26,42,44,58,83,59,24
2011-03-15,6,25,62,80,85,86,57,44
2011-03-18,6,16,35,52,53,69,49,66
2011-03-19,10,21,43,47,58,85,2,49
2011-03-22,2,32,49,52,54,80,90,60
2011-03-24,7,13,19,65,86,88,46,68
2011-03-26,37,38,56,62,70,83,88,15
2011-03-29,2,11,37,45,48,66,22,15
2011-03-31,3,25,43,55,72,80,85,88
2011-04-02,8,14,20,36,45,85,26,70
2011-04-05,5,30,31,55,57,70,84,62
2011-04-07,21,22,46,56,63,66,34,85
2011-04-09,12,13,17,38,74,87,18,21
2011-04-12,29,37,50,62,70,86,27,62
2011-04-14,24,26,43,71,79,80,7,23
2011-04-16,9,17,29,37,49,68,70,53
2011-04-19,9,12,21,34,64,67,1,70
2011-04-21,8,14,23,25,45,69,78,78
2011-04-23,6,34,35,54,62,84,45,26
2011-04-26,14,32,56,72,78,79,27,55
2011-04-28,38,42,45,69,86,90,63,47
2011-04-30,15,29,36,48,74,83,45,60
2011-05-03,30,40,51,52,54,74,72,12
2011-05-05,21,31,33,40,50,52,62,89
2011-05-07,3,4,22,43,65,67,10,33
2011-05-10,12,35,75,76,82,84,17,18
2011-05-12,1,3,6,21,85,90,58,46
2011-05-14,2,21,22,56,70,81,44,51
2011-05-17,28,41,55,69,79,82,35,61
2011-05-19,5,24,32,78,80,83,40,16
2011-05-21,8,12,18,31,32,85,73,69
2011-05-24,65,72,74,79,87,90,30,23
2011-05-26,20,24,31,38,54,72,27,52
2011-05-28,15,16,79,80,84,88,83,38
2011-05-31,1,10,62,69,78,85,30,27
2011-06-03,14,16,24,30,34,72,17,86
2011-06-04,21,44,46,49,58,67,88,59
2011-06-07,5,20,44,51,54,90,63,43
2011-06-09,10,17,21,35,36,76,83,73
2011-06-11,11,29,39,41,43,55,83,22
2011-06-14,40,44,49,57,58,87,1,28
2011-06-16,18,48,57,59,84,87,6,43
2011-06-18,19,22,25,67,74,89,1,18
2011-06-21,2,41,62,75,79,87,3,61
2011-06-23,11,27,47,50,58,82,22,8
2011-06-25,11,17,35,42,71,76,82,30
2011-06-28,5,6,29,43,66,74,47,48
2011-06-30,7,20,35,37,57,70,42,31
2011-07-02,6,9,11,19,45,51,69,20
2011-07-05,2,6,7,51,57,71,10,49
2011-07-07,1,2,34,54,79,88,45,53
2011-07-09,11,22,42,49,58,89,78,22
2011-07-12,7,27,28,45,57,75,24,18
2011-07-14,21,35,51,68,81,90,13,6
2011-07-16,17,20,38,51,53,74,5,79
2011-07-19,35,43,56,58,71,90,40,34
2011-07-21,9,13,31,35,45,79,62,88
2011-07-23,36,42,63,77,81,86,78,65
2011-07-26,6,38,50,63,65,74,11,76
2011-07-28,21,23,25,65,67,78,40,63
2011-07-30,9,33,36,54,60,86,28,65
2011-08-02,1,5,32,49,69,72,89,28
2011-08-04,3,10,18,42,67,90,80,1
2011-08-06,18,21,58,65,89,90,62,67
2011-08-09,30,41,55,68,76,82,70,58
2011-08-11,8,17,51,60,63,79,22,49
2011-08-13,14,31,37,49,74,78,76,2
2011-08-16,2,6,27,29,38,55,26,58
2011-08-18,18,23,34,37,67,68,87,44
2011-08-20,18,26,29,78,79,80,49,56
2011-08-23,2,34,42,43,58,76,52,47
2011-08-25,18,38,39,45,57,90,69,13
2011-08-27,9,43,50,51,57,83,27,50
2011-08-30,12,23,32,35,52,55,75,51
2011-09-01,8,12,26,44,48,50,68,46
2011-09-03,3,5,9,41,58,62,82,11
2011-09-06,14,15,21,41,60,63,37,8
2011-09-08,20,45,61,67,80,88,16,15
2011-09-10,2,8,9,29,53,75,83,63
2011-09-13,61,64,74,75,80,87,38,28
2011-09-15,6,19,30,45,52,89,7,80
2011-09-17,13,45,70,72,81,84,71,50
2011-09-20,7,23,39,48,69,75,83,68
2011-09-22,4,6,27,37,45,58,84,1
2011-09-24,4,23,56,71,76,78,73,1
2011-09-27,18,28,35,52,57,75,83,68
2011-09-29,11,26,41,45,75,77,46,60
2011-10-01,3,5,13,54,58,85,90,24
2011-10-04,1,8,41,68,69,73,50,27
2011-10-06,5,8,11,47,56,63,87,12
2011-10-08,1,26,45,58,66,88,34,2
2011-10-11,23,36,41,43,83,90,17,89
2011-10-13,9,19,27,53,78,81,39,88
2011-10-15,33,40,44,54,64,85,12,41
2011-10-18,1,19,29,60,76,77,2,67
2011-10-20,7,11,21,34,69,88,76,72
2011-10-22,9,15,22,56,61,86,24,8
2011-10-25,13,21,24,39,44,60,66,73
2011-10-27,2,41,63,64,67,73,76,70
2011-10-29,8,16,23,24,71,77,40,60
2011-11-02,5,14,41,48,59,90,6,31
2011-11-03,52,55,65,75,79,81,88,29
2011-11-05,23,44,46,59,74,80,67,40
2011-11-08,23,52,71,74,78,86,54,4
2011-11-10,8,13,24,39,57,77,21,56
2011-11-12,25,32,46,58,74,79,73,40
2011-11-15,18,21,36,38,45,62,85,83
2011-11-17,12,25,30,33,38,84,47,39
2011-11-19,13,24,52,53,88,90,1,79
2011-11-22,11,16,17,25,61,72,18,48
2011-11-24,3,33,62,69,75,79,2,73
2011-11-26,26,29,35,81,82,87,56,37
2011-11-29,13,24,29,37,55,67,47,62
2011-12-01,4,10,29,41,54,74,14,25
2011-12-03,7,13,16,42,67,68,83,11
2011-12-06,1,4,10,24,55,90,60,2
2011-12-09,1,49,51,60,83,84,72,56
2011-12-10,28,31,48,56,72,78,65,34
2011-12-13,10,26,31,36,72,85,61,3
2011-12-15,7,37,40,53,55,62,58,23
2011-12-17,2,28,37,56,77,79,85,12
2011-12-20,21,28,56,63,68,88,86,50
2011-12-22,36,37,44,62,75,90,61,40
2011-12-24,16,41,46,53,86,87,24,89
2011-12-27,6,9,21,24,30,47,87,74
2011-12-29,15,20,42,43,47,83,26,80
2011-12-31,2,3,9,30,33,56,11,32
2011-12-31,1,2,3,4,5,6,1,0
2019-01-03,1,35,52,56,64,70,79,69
2019-01-05,46,52,55,68,76,89,11,51
2019-01-07,3,8,28,45,55,58,1,36
2019-01-08,23,34,38,54,57,87,39,10
2019-01-10,2,39,66,76,86,87,15,67
2019-01-12,16,33,36,62,73,88,48,68
2019-01-15,8,43,51,56,57,87,25,18
2019-01-17,21,26,33,35,63,89,9,20
2019-01-19,1,15,45,48,60,80,2,44
2019-01-22,3,22,79,82,83,88,58,39
2019-01-24,3,19,40,49,60,82,12,62
2019-01-26,17,19,62,72,78,82,46,54
2019-01-29,6,11,29,65,87,90,15,67
2019-01-31,4,21,59,63,65,83,29,4
2019-02-02,37,42,52,80,86,88,45,77
2019-02-05,11,21,34,46,50,86,55,5
2019-02-07,9,26,27,49,54,76,51,9
2019-02-09,5,26,43,52,63,90,6,2
2019-02-12,14,28,64,69,84,90,27,90
2019-02-14,4,30,47,76,78,83,53,65
2019-02-16,10,17,42,59,61,80,65,64
2019-02-19,15,16,32,63,67,70,20,88
2019-02-21,11,16,43,59,87,90,31,39
2019-02-23,5,31,47,60,68,88,62,38
2019-02-26,13,25,27,52,66,75,16,69
2019-02-28,2,11,50,55,79,85,58,31
2019-03-02,19,34,37,40,66,69,25,65
2019-03-05,3,6,16,36,56,82,83,35
2019-03-07,8,42,51,62,80,84,24,85
2019-03-09,9,15,51,70,78,86,17,77
2019-03-12,13,37,58,66,67,88,6,85
2019-03-14,27,28,42,63,78,86,70,33
2019-03-16,49,61,63,77,87,88,13,23
2019-03-19,12,15,38,43,56,85,80,42
2019-03-21,27,32,52,59,69,90,75,62
2019-03-23,21,32,43,63,83,90,25,54
2019-03-26,14,27,45,47,52,84,12,84
2019-03-28,43,53,58,68,83,90,89,4
2019-03-30,1,10,20,28,47,55,6,40
2019-04-02,19,25,30,32,37,60,85,3
2019-04-04,7,29,38,49,66,70,41,58
2019-04-06,41,54,85,87,88,89,71,74
2019-04-09,1,13,28,33,37,65,83,59
2019-04-11,5,10,52,60,85,88,46,5
2019-04-13,16,22,30,40,51,77,39,15
2019-04-16,15,55,58,62,82,90,24,40
2019-04-18,7,10,46,47,73,89,1,60
2019-04-20,5,18,76,87,88,89,17,44
2019-04-23,19,20,32,51,63,79,78,34
2019-04-27,6,17,18,42,64,71,88,15
2019-04-29,8,22,61,65,69,74,86,63
2019-04-30,13,29,31,51,55,72,36,31
2019-05-02,1,28,57,75,82,83,52,87
2019-05-04,4,15,41,52,76,85,14,11
2019-05-07,5,8,21,49,66,90,77,47
2019-05-09,3,17,26,38,54,82,42,32
2019-05-11,9,20,47,58,65,78,25,22
2019-05-14,37,59,69,75,89,90,2,69
2019-05-16,11,25,37,67,75,85,35,51
2019-05-18,31,33,44,57,62,65,25,70
2019-05-21,20,38,76,82,84,87,75,66
2019-05-23,2,8,15,32,72,79,16,80
2019-05-25,33,51,53,59,66,68,43,54
2019-05-28,8,30,33,58,84,89,88,53
2019-05-30,16,33,59,65,69,73,29,87
2019-06-01,17,19,24,46,48,72,56,82
2019-06-04,15,49,63,79,85,86,68,90
2019-06-06,2,15,47,54,78,79,68,77
2019-06-08,15,16,54,64,66,72,44,62
2019-06-11,16,25,36,46,48,58,73,15
2019-06-13,11,22,23,26,32,77,18,6
2019-06-15,4,23,43,47,74,82,73,9
2019-06-18,13,23,63,67,68,81,38,5
2019-06-20,25,26,35,42,65,76,77,84
2019-06-22,35,39,41,69,70,74,89,59
2019-06-25,14,43,61,62,75,85,69,29
2019-06-27,33,34,37,50,68,82,22,39
2019-06-29,6,22,33,45,60,81,68,33
2019-07-02,13,18,37,48,63,67,65,23
2019-07-04,40,42,57,64,80,86,38,57
2019-07-06,6,12,22,25,29,62,90,43
2019-07-09,1,20,26,54,59,74,52,62
2019-07-11,15,26,32,48,66,84,80,39
2019-07-13,3,13,15,36,42,90,6,83
2019-07-16,30,47,48,60,67,90,85,25
2019-07-18,12,22,37,40,51,68,49,38
2019-07-20,2,23,29,51,79,84,67,26
2019-07-23,18,32,34,55,74,79,78,36
2019-07-25,7,20,28,36,55,69,4,88
2019-07-27,13,33,40,61,78,80,66,51
2019-07-30,6,8,16,42,84,87,62,12
2019-08-01,20,30,37,52,82,83,18,52
2019-08-03,6,16,21,27,33,66,1,45
2019-08-06,20,22,27,43,46,72,28,61
2019-08-08,6,10,24,63,66,89,67,23
2019-08-10,10,15,42,57,68,80,25,68
2019-08-13,7,32,41,59,75,76,21,11
2019-08-17,8,13,31,37,39,46,54,65
2019-08-19,17,28,57,66,67,71,78,5
2019-08-20,20,35,40,41,79,88,28,35
2019-08-22,1,12,24,42,65,67,39,21
2019-08-24,20,36,40,42,63,86,17,4
2019-08-27,4,15,34,37,47,73,26,54
2019-08-29,21,37,45,53,83,84,2,41
2019-08-31,31,35,52,59,60,75,51,9
2019-09-03,18,29,39,58,59,76,53,37
2019-09-05,7,26,31,34,52,54,32,21
2019-09-07,9,29,43,66,70,84,52,1
2019-09-10,15,16,21,49,50,83,20,22
2019-09-12,12,17,20,62,80,88,26,28
2019-09-14,1,7,10,40,52,59,47,85
2019-09-17,9,18,26,43,60,79,57,35
2019-09-19,38,50,53,56,65,76,86,12
2019-09-21,31,36,44,47,50,56,17,46
2019-09-24,7,45,55,60,81,89,25,29
2019-09-26,17,20,42,44,83,90,18,37
2019-09-28,37,49,66,75,77,82,31,8
2019-10-01,11,59,63,73,84,89,62,27
2019-10-03,4,5,31,35,46,80,77,34
2019-10-05,20,38,52,58,68,72,45,79
2019-10-08,25,35,47,70,79,87,83,54
2019-10-10,9,12,29,42,65,75,84,86
2019-10-12,5,33,40,45,79,90,78,4
2019-10-15,5,38,45,54,59,65,78,17
2019-10-17,10,29,33,55,65,72,47,6
2019-10-19,15,30,75,76,77,79,11,73
2019-10-22,9,28,40,77,79,81,4,28
2019-10-24,18,51,53,57,82,87,1,18
2019-10-26,8,12,13,14,51,83,74,1
2019-10-29,21,32,47,61,67,68,25,69
2019-10-31,35,41,53,60,65,80,86,16
2019-11-02,10,19,30,68,78,80,31,74
2019-11-05,32,56,64,65,87,90,71,57
2019-11-07,4,9,37,48,49,77,41,39
2019-11-09,1,21,43,51,81,88,60,20
2019-11-12,14,15,51,55,61,73,4,79
2019-11-14,33,52,57,72,76,81,77,71
2019-11-16,7,29,31,58,65,86,18,61
2019-11-19,19,26,56,74,77,82,17,2
2019-11-21,23,29,35,50,57,60,15,32
2019-11-23,12,29,52,61,72,79,57,73
2019-11-26,21,22,35,63,76,79,38,60
2019-11-28,7,16,17,50,52,74,68,61
2019-11-30,2,21,47,52,66,77,9,73
2019-12-03,4,5,8,22,48,83,47,66
2019-12-05,16,25,52,59,64,74,37,74
2019-12-07,11,21,44,67,77,80,33,69
2019-12-10,11,37,40,42,58,82,69,5
2019-12-12,11,25,39,48,51,71,88,19
2019-12-14,8,10,43,52,60,83,84,61
2019-12-17,4,8,37,44,86,88,56,62
2019-12-19,3,14,25,43,74,80,62,80
2019-12-21,9,28,36,50,66,90,71,56
2019-12-23,17,30,45,56,87,89,18,76
2019-12-24,44,48,55,67,82,90,54,72
2019-12-28,3,8,16,28,42,65,75,63
2019-12-31,3,32,36,43,62,80,13,89
2019-12-31,1,2,3,4,5,6,1,0
2016-01-02,1,17,39,41,56,65,18,42
2016-01-05,7,20,40,56,60,90,76,51
2016-01-07,10,38,61,62,74,86,69,70
2016-01-09,20,26,36,50,51,74,83,60
2016-01-12,3,9,28,42,50,79,87,27
2016-01-14,5,8,17,41,46,87,30,57
2016-01-16,11,17,48,52,70,90,29,43
2016-01-19,13,18,35,43,51,66,72,27
2016-01-21,2,12,32,57,61,81,54,75
2016-01-23,4,5,8,14,32,49,18,1
2016-01-26,24,45,50,60,63,87,71,80
2016-01-28,2,6,15,39,80,83,47,48
2016-01-30,13,24,51,68,77,81,76,69
2016-02-02,19,38,40,56,65,80,35,1
2016-02-04,7,21,31,39,46,69,77,50
2016-02-06,10,24,36,63,77,89,81,39
2016-02-09,11,26,46,56,58,78,60,71
2016-02-11,17,27,45,53,71,74,21,59
2016-02-13,2,30,49,66,74,80,33,29
2016-02-16,2,10,27,34,38,40,72,46
2016-02-18,12,26,30,51,57,89,54,53
2016-02-20,29,32,33,49,54,85,16,44
2016-02-23,2,14,58,74,80,82,86,10
2016-02-25,14,33,52,67,71,81,80,35
2016-02-27,19,22,28,48,49,85,78,52
2016-03-01,15,20,25,30,45,55,73,24
2016-03-03,8,16,29,49,56,62,44,13
2016-03-05,6,8,68,77,80,86,27,39
2016-03-08,8,27,32,51,52,89,49,24
2016-03-10,9,16,18,22,65,71,84,50
2016-03-12,29,37,52,67,80,82,68,81
2016-03-15,2,4,17,19,38,56,80,23
2016-03-17,1,12,65,67,76,86,89,8
