data,conc.,1.0,2.0,3.0,4.0,5.0,6.0,jolly,supers.
2023-01-19 00:00:00,8,29.0,47.0,57.0,59.0,67.0,87.0,6,48
2023-01-21 00:00:00,9,22.0,61.0,66.0,72.0,80.0,82.0,67,79
2023-01-24 00:00:00,10,3.0,7.0,20.0,55.0,75.0,80.0,88,44
2023-01-26 00:00:00,11,6.0,25.0,34.0,60.0,79.0,86.0,48,81
2023-01-28 00:00:00,12,19.0,23.0,53.0,58.0,61.0,82.0,73,52
2023-01-31 00:00:00,13,13.0,15.0,23.0,39.0,41.0,46.0,30,42
2023-02-02 00:00:00,14,3.0,14.0,19.0,28.0,70.0,80.0,83,7
2023-02-04 00:00:00,15,3.0,42.0,46.0,49.0,68.0,81.0,4,81
2023-02-07 00:00:00,16,24.0,54.0,58.0,65.0,81.0,89.0,63,20
2023-02-09 00:00:00,17,3.0,10.0,25.0,44.0,57.0,90.0,53,68
2023-02-11 00:00:00,18,4.0,24.0,25.0,28.0,31.0,68.0,79,65
2023-02-14 00:00:00,19,19.0,22.0,67.0,71.0,79.0,85.0,23,13
2023-02-16 00:00:00,20,1.0,38.0,47.0,52.0,56.0,66.0,72,23
2023-02-18 00:00:00,21,22.0,46.0,52.0,57.0,65.0,72.0,31,2
2023-02-21 00:00:00,22,7.0,31.0,44.0,63.0,80.0,83.0,87,77
2023-02-23 00:00:00,23,6.0,29.0,34.0,52.0,58.0,68.0,59,12
2023-02-25 00:00:00,24,6.0,42.0,52.0,72.0,85.0,89.0,56,28
2023-02-28 00:00:00,25,7.0,16.0,47.0,49.0,50.0,73.0,45,41
2023-03-02 00:00:00,26,9.0,24.0,28.0,37.0,44.0,81.0,51,72
2023-03-04 00:00:00,27,4.0,22.0,24.0,29.0,49.0,58.0,69,8
2023-03-07 00:00:00,28,2.0,38.0,49.0,64.0,81.0,89.0,43,10
2023-03-09 00:00:00,29,1.0,19.0,30.0,41.0,42.0,77.0,61,32
2023-03-11 00:00:00,30,23.0,42.0,46.0,54.0,58.0,79.0,40,69
2023-03-14 00:00:00,31,8.0,20.0,25.0,64.0,87.0,88.0,75,34
2023-03-16 00:00:00,32,25.0,28.0,36.0,45.0,48.0,86.0,50,51
2023-03-18 00:00:00,33,35.0,37.0,43.0,47.0,69.0,73.0,16,47
2023-03-21 00:00:00,34,10.0,15.0,16.0,30.0,36.0,71.0,59,63
2023-03-23 00:00:00,35,6.0,8.0,41.0,42.0,66.0,80.0,79,11
2023-03-25 00:00:00,36,4.0,15.0,26.0,27.0,72.0,82.0,89,12
2023-03-28 00:00:00,37,42.0,52.0,62.0,64.0,76.0,79.0,55,56
2023-03-30 00:00:00,38,21.0,29.0,30.0,43.0,46.0,63.0,77,54
2023-04-01 00:00:00,39,5.0,22.0,36.0,47.0,73.0,75.0,51,78
2023-04-04 00:00:00,40,17.0,20.0,54.0,62.0,69.0,88.0,39,36
2023-04-06 00:00:00,41,4.0,28.0,30.0,42.0,45.0,50.0,27,55
2023-04-08 00:00:00,42,17.0,25.0,32.0,38.0,43.0,48.0,67,73
2023-04-11 00:00:00,43,9.0,40.0,55.0,60.0,69.0,70.0,34,70
2023-04-13 00:00:00,44,2.0,11.0,42.0,73.0,76.0,90.0,55,35
2023-04-15 00:00:00,45,7.0,22.0,36.0,52.0,79.0,86.0,38,51
2023-04-18 00:00:00,46,5.0,36.0,62.0,64.0,66.0,67.0,53,2
2023-04-20 00:00:00,47,4.0,5.0,7.0,21.0,45.0,52.0,77,37
2023-04-22 00:00:00,48,6.0,18.0,22.0,25.0,26.0,47.0,60,61
2023-04-24 00:00:00,49,3.0,7.0,46.0,69.0,75.0,82.0,81,28
2023-04-27 00:00:00,50,7.0,10.0,62.0,63.0,77.0,86.0,5,44
2023-04-29 00:00:00,51,21.0,43.0,55.0,56.0,73.0,89.0,13,2
2023-05-02 00:00:00,52,17.0,43.0,60.0,71.0,86.0,88.0,16,49
2023-05-04 00:00:00,53,6.0,9.0,23.0,57.0,62.0,72.0,16,22
2023-05-06 00:00:00,54,10.0,25.0,40.0,46.0,47.0,74.0,7,31
2023-05-09 00:00:00,55,18.0,25.0,41.0,44.0,60.0,78.0,36,72
2023-05-11 00:00:00,56,1.0,6.0,35.0,48.0,62.0,65.0,43,83
2023-05-13 00:00:00,57,3.0,31.0,35.0,57.0,82.0,84.0,68,16
2023-05-16 00:00:00,58,20.0,42.0,52.0,67.0,72.0,77.0,82,3
2023-05-18 00:00:00,59,5.0,16.0,35.0,63.0,69.0,77.0,29,3
2023-05-20 00:00:00,60,18.0,32.0,37.0,46.0,64.0,70.0,30,44
2023-05-23 00:00:00,61,13.0,23.0,26.0,27.0,50.0,63.0,71,1
2023-05-25 00:00:00,62,20.0,22.0,33.0,38.0,40.0,51.0,44,76
2023-05-27 00:00:00,63,12.0,41.0,64.0,78.0,79.0,88.0,58,86
2023-05-30 00:00:00,64,10.0,22.0,37.0,55.0,76.0,87.0,60,43
2023-06-01 00:00:00,65,2.0,37.0,64.0,83.0,89.0,90.0,34,23
2023-06-03 00:00:00,66,27.0,39.0,56.0,58.0,63.0,64.0,55,38
2023-06-06 00:00:00,67,17.0,26.0,51.0,54.0,61.0,62.0,73,8
2023-06-08 00:00:00,68,3.0,8.0,58.0,66.0,82.0,87.0,69,55
2023-06-10 00:00:00,69,8.0,30.0,33.0,40.0,64.0,78.0,42,59
2023-06-13 00:00:00,70,6.0,37.0,53.0,54.0,72.0,84.0,74,84
2023-06-15 00:00:00,71,4.0,9.0,21.0,24.0,52.0,71.0,8,58
2023-06-17 00:00:00,72,12.0,18.0,26.0,40.0,53.0,63.0,54,58
2023-06-20 00:00:00,73,7.0,42.0,56.0,69.0,74.0,76.0,45,4
2023-06-22 00:00:00,74,21.0,30.0,38.0,65.0,67.0,90.0,77,7
2023-06-24 00:00:00,75,1.0,21.0,32.0,35.0,59.0,86.0,38,6
2023-06-27 00:00:00,76,31.0,46.0,57.0,70.0,71.0,80.0,75,8
2023-06-29 00:00:00,77,1.0,27.0,38.0,41.0,79.0,81.0,39,29
2023-07-01 00:00:00,78,17.0,39.0,41.0,43.0,87.0,89.0,33,44
2023-07-04 00:00:00,79,11.0,23.0,50.0,68.0,89.0,90.0,41,32
2023-07-06 00:00:00,80,5.0,17.0,27.0,38.0,53.0,57.0,30,16
2023-07-07 00:00:00,81,1.0,13.0,23.0,73.0,83.0,85.0,79,3
2023-07-08 00:00:00,82,8.0,18.0,20.0,28.0,41.0,56.0,58,55
2023-07-11 00:00:00,83,39.0,41.0,58.0,64.0,71.0,77.0,9,74
2023-07-13 00:00:00,84,20.0,38.0,49.0,50.0,53.0,64.0,72,62
2023-07-14 00:00:00,85,38.0,41.0,43.0,55.0,61.0,71.0,59,75
2023-07-15 00:00:00,86,40.0,45.0,51.0,52.0,56.0,78.0,30,5
2023-07-18 00:00:00,87,22.0,45.0,49.0,52.0,60.0,65.0,23,26
2023-07-20 00:00:00,88,14.0,41.0,47.0,62.0,65.0,88.0,39,37
2023-07-21 00:00:00,89,13.0,38.0,52.0,56.0,73.0,90.0,7,24
2023-07-22 00:00:00,90,2.0,37.0,50.0,65.0,68.0,90.0,67,60
2023-07-25 00:00:00,91,6.0,30.0,48.0,69.0,71.0,74.0,62,22
2023-07-27 00:00:00,92,18.0,39.0,48.0,50.0,57.0,83.0,38,55
2023-07-28 00:00:00,93,1.0,23.0,33.0,50.0,55.0,78.0,45,82
2023-07-29 00:00:00,94,27.0,39.0,58.0,60.0,68.0,85.0,45,82
2023-08-01 00:00:00,95,11.0,32.0,36.0,40.0,54.0,63.0,78,57
2023-08-03 00:00:00,96,4.0,6.0,9.0,33.0,65.0,73.0,48,12
2023-08-04 00:00:00,97,5.0,21.0,57.0,71.0,72.0,84.0,66,11
2023-08-05 00:00:00,98,7.0,9.0,17.0,18.0,47.0,81.0,61,20
2023-08-08 00:00:00,99,3.0,4.0,5.0,71.0,81.0,82.0,64,10
2023-08-10 00:00:00,100,9.0,21.0,43.0,49.0,53.0,86.0,68,62
2023-08-11 00:00:00,101,31.0,45.0,46.0,52.0,69.0,83.0,76,34
2023-08-12 00:00:00,102,2.0,40.0,48.0,78.0,81.0,90.0,55,14
2023-08-14 00:00:00,103,6.0,28.0,46.0,64.0,77.0,82.0,20,15
2023-08-17 00:00:00,104,10.0,12.0,14.0,53.0,63.0,71.0,41,41
2023-08-18 00:00:00,105,5.0,13.0,41.0,58.0,70.0,73.0,1,28
2023-08-19 00:00:00,106,5.0,6.0,18.0,23.0,49.0,61.0,22,82
2023-08-22 00:00:00,107,32.0,45.0,47.0,61.0,67.0,75.0,6,83
2023-08-24 00:00:00,108,3.0,34.0,54.0,67.0,71.0,77.0,2,49
2023-08-25 00:00:00,109,4.0,12.0,41.0,57.0,77.0,78.0,40,3
2023-08-26 00:00:00,110,8.0,11.0,23.0,59.0,73.0,75.0,14,11
2023-08-29 00:00:00,111,52.0,53.0,56.0,69.0,82.0,90.0,6,50
2023-08-31 00:00:00,112,9.0,15.0,61.0,66.0,72.0,73.0,2,79
2023-09-01 00:00:00,113,18.0,53.0,57.0,67.0,75.0,80.0,77,39
2023-09-02 00:00:00,114,7.0,14.0,15.0,49.0,86.0,90.0,82,19
2023-09-05 00:00:00,115,14.0,19.0,20.0,26.0,33.0,65.0,15,36
2023-09-07 00:00:00,116,2.0,15.0,34.0,40.0,57.0,89.0,88,73
2023-09-08 00:00:00,117,13.0,30.0,42.0,58.0,80.0,86.0,33,72
2023-09-09 00:00:00,118,6.0,17.0,28.0,43.0,46.0,76.0,61,84
2023-09-12 00:00:00,119,26.0,28.0,41.0,47.0,81.0,84.0,70,70
2023-09-14 00:00:00,120,23.0,29.0,41.0,55.0,76.0,79.0,11,5
2023-09-15 00:00:00,121,5.0,12.0,42.0,51.0,55.0,80.0,35,60
2023-09-16 00:00:00,122,23.0,27.0,53.0,55.0,74.0,86.0,79,65
2023-09-19 00:00:00,123,9.0,11.0,41.0,52.0,86.0,89.0,36,9
2023-09-21 00:00:00,124,4.0,21.0,29.0,31.0,45.0,59.0,42,2
2023-09-22 00:00:00,125,3.0,58.0,67.0,69.0,70.0,84.0,5,11
2023-09-23 00:00:00,126,22.0,27.0,38.0,51.0,80.0,82.0,24,31
2023-09-26 00:00:00,127,41.0,43.0,45.0,60.0,66.0,78.0,30,75
2023-09-28 00:00:00,128,9.0,25.0,40.0,58.0,85.0,86.0,11,34
2023-09-29 00:00:00,129,6.0,35.0,48.0,53.0,81.0,86.0,47,71
2023-09-30 00:00:00,130,17.0,25.0,64.0,66.0,74.0,76.0,49,78
2023-10-03 00:00:00,131,12.0,13.0,20.0,54.0,67.0,84.0,66,77
2023-10-05 00:00:00,132,20.0,22.0,39.0,65.0,69.0,71.0,38,53
2023-10-06 00:00:00,133,33.0,36.0,48.0,62.0,82.0,90.0,8,61
2023-10-07 00:00:00,134,12.0,35.0,37.0,42.0,55.0,58.0,63,13
2023-10-10 00:00:00,135,1.0,39.0,45.0,49.0,87.0,88.0,30,41
2023-10-12 00:00:00,136,5.0,7.0,10.0,14.0,20.0,36.0,54,11
2023-10-13 00:00:00,137,24.0,29.0,40.0,55.0,56.0,77.0,49,79
2023-10-14 00:00:00,138,4.0,6.0,52.0,79.0,81.0,83.0,45,53
2023-10-17 00:00:00,139,16.0,28.0,39.0,40.0,63.0,85.0,12,33
2023-10-19 00:00:00,140,10.0,18.0,45.0,55.0,66.0,70.0,75,53
2023-10-20 00:00:00,141,14.0,21.0,24.0,49.0,71.0,81.0,5,17
2023-10-21 00:00:00,142,23.0,35.0,37.0,58.0,61.0,73.0,50,13
2023-10-24 00:00:00,143,8.0,18.0,41.0,54.0,75.0,79.0,42,8
2023-10-26 00:00:00,144,11.0,19.0,28.0,34.0,38.0,45.0,1,31
2023-10-27 00:00:00,145,23.0,40.0,49.0,57.0,68.0,69.0,56,56
2023-10-28 00:00:00,146,4.0,9.0,25.0,30.0,57.0,66.0,79,77
2023-10-31 00:00:00,147,3.0,42.0,54.0,69.0,73.0,80.0,68,29
2023-11-02 00:00:00,148,17.0,29.0,40.0,56.0,60.0,80.0,33,2
2023-11-03 00:00:00,149,52.0,64.0,68.0,76.0,84.0,87.0,14,6
2023-11-04 00:00:00,150,16.0,52.0,59.0,63.0,84.0,90.0,32,55
2023-11-07 00:00:00,151,10.0,30.0,36.0,64.0,69.0,76.0,68,88
2023-11-09 00:00:00,152,14.0,68.0,70.0,84.0,85.0,87.0,45,16
2023-11-10 00:00:00,153,7.0,45.0,58.0,62.0,69.0,76.0,66,37
2023-11-11 00:00:00,154,16.0,22.0,23.0,25.0,62.0,82.0,5,11
2023-11-14 00:00:00,155,35.0,38.0,39.0,51.0,74.0,80.0,4,20
2023-11-16 00:00:00,156,9.0,10.0,19.0,40.0,52.0,56.0,50,42
2023-11-17 00:00:00,157,14.0,23.0,63.0,70.0,75.0,89.0,59,83
2023-11-18 00:00:00,158,5.0,51.0,52.0,60.0,62.0,80.0,22,23
2023-11-21 00:00:00,159,30.0,59.0,61.0,86.0,88.0,90.0,43,77
2023-11-23 00:00:00,160,1.0,37.0,61.0,68.0,71.0,83.0,52,25
2023-11-24 00:00:00,161,4.0,13.0,28.0,30.0,47.0,59.0,61,56
2023-11-25 00:00:00,162,11.0,27.0,28.0,55.0,58.0,73.0,49,12
2023-11-28 00:00:00,163,6.0,14.0,49.0,52.0,67.0,68.0,80,25
2023-11-30 00:00:00,164,27.0,38.0,41.0,81.0,84.0,86.0,49,69
2023-12-01 00:00:00,165,11.0,22.0,33.0,44.0,65.0,66.0,87,17
2023-12-02 00:00:00,166,19.0,24.0,29.0,53.0,74.0,83.0,70,40
2023-12-05 00:00:00,167,4.0,6.0,16.0,39.0,41.0,44.0,23,78
2023-12-07 00:00:00,168,5.0,19.0,42.0,44.0,68.0,84.0,72,38
2023-12-09 00:00:00,169,3.0,20.0,27.0,41.0,59.0,82.0,24,31
2023-12-11 00:00:00,170,1.0,41.0,46.0,50.0,84.0,89.0,37,19
2023-12-12 00:00:00,171,4.0,27.0,47.0,57.0,59.0,89.0,7,4
2023-12-14 00:00:00,172,22.0,28.0,37.0,39.0,53.0,86.0,78,70
2023-12-15 00:00:00,173,52.0,63.0,67.0,71.0,83.0,89.0,23,46
2023-12-16 00:00:00,174,13.0,22.0,23.0,42.0,47.0,87.0,67,69
2023-12-18 00:00:00,175,3.0,4.0,14.0,15.0,65.0,85.0,33,43
2023-12-19 00:00:00,176,20.0,26.0,30.0,33.0,54.0,83.0,89,64
2023-12-21 00:00:00,177,19.0,32.0,38.0,62.0,77.0,79.0,90,83
2023-12-22 00:00:00,178,1.0,8.0,46.0,57.0,73.0,79.0,67,32
2023-12-23 00:00:00,179,8.0,10.0,49.0,57.0,79.0,81.0,36,65
2023-12-28 00:00:00,180,15.0,36.0,57.0,58.0,79.0,86.0,35,47
2023-12-29 00:00:00,181,13.0,46.0,47.0,67.0,68.0,90.0,55,40
2023-12-30 00:00:00,182,23.0,43.0,45.0,53.0,66.0,69.0,4,59
data,conc.,1.0,2.0,3.0,4.0,5.0,6.0,jolly,supers.
2022-01-03 00:00:00,1,9.0,47.0,50.0,67.0,73.0,74.0,85,49
2022-01-04 00:00:00,2,5.0,18.0,59.0,78.0,81.0,89.0,10,9
2022-01-08 00:00:00,3,35.0,42.0,49.0,63.0,68.0,78.0,1,33
2022-01-10 00:00:00,4,3.0,25.0,30.0,58.0,66.0,84.0,72,55
2022-01-11 00:00:00,5,15.0,22.0,24.0,33.0,38.0,71.0,47,45
2022-01-13 00:00:00,6,10.0,34.0,56.0,66.0,78.0,87.0,52,29
2022-01-15 00:00:00,7,6.0,19.0,48.0,51.0,73.0,89.0,32,40
2022-01-18 00:00:00,8,33.0,34.0,43.0,46.0,49.0,66.0,87,78
2022-01-20 00:00:00,9,32.0,33.0,37.0,53.0,77.0,79.0,76,61
2022-01-22 00:00:00,10,5.0,13.0,27.0,37.0,50.0,59.0,76,47
2022-01-25 00:00:00,11,4.0,13.0,16.0,21.0,23.0,50.0,63,79
2022-01-27 00:00:00,12,30.0,53.0,63.0,74.0,83.0,88.0,44,27
2022-01-29 00:00:00,13,1.0,23.0,63.0,79.0,82.0,89.0,68,52
2022-02-01 00:00:00,14,5.0,10.0,29.0,31.0,47.0,58.0,34,44
2022-02-03 00:00:00,15,21.0,26.0,28.0,35.0,65.0,77.0,46,60
2022-02-05 00:00:00,16,30.0,39.0,48.0,55.0,76.0,81.0,82,11
2022-02-08 00:00:00,17,36.0,38.0,57.0,62.0,64.0,81.0,68,28
2022-02-10 00:00:00,18,25.0,35.0,51.0,52.0,58.0,59.0,82,71
2022-02-12 00:00:00,19,14.0,22.0,27.0,47.0,68.0,77.0,44,45
2022-02-15 00:00:00,20,1.0,9.0,44.0,49.0,60.0,74.0,70,38
2022-02-17 00:00:00,21,36.0,48.0,67.0,77.0,85.0,87.0,38,74
2022-02-19 00:00:00,22,9.0,13.0,15.0,65.0,74.0,81.0,66,24
2022-02-22 00:00:00,23,9.0,15.0,29.0,59.0,64.0,74.0,22,16
2022-02-24 00:00:00,24,16.0,28.0,38.0,52.0,69.0,73.0,17,47
2022-02-26 00:00:00,25,6.0,24.0,38.0,52.0,84.0,87.0,4,81
2022-03-01 00:00:00,26,15.0,44.0,60.0,79.0,81.0,83.0,64,64
2022-03-03 00:00:00,27,31.0,33.0,40.0,43.0,47.0,80.0,2,21
2022-03-05 00:00:00,28,3.0,9.0,58.0,66.0,68.0,80.0,35,77
2022-03-08 00:00:00,29,3.0,15.0,16.0,21.0,31.0,80.0,24,70
2022-03-10 00:00:00,30,18.0,34.0,39.0,47.0,52.0,66.0,22,69
2022-03-12 00:00:00,31,24.0,32.0,41.0,56.0,76.0,80.0,10,11
2022-03-15 00:00:00,32,8.0,22.0,53.0,65.0,75.0,86.0,55,44
2022-03-17 00:00:00,33,14.0,52.0,53.0,54.0,55.0,86.0,34,29
2022-03-19 00:00:00,34,20.0,41.0,61.0,67.0,73.0,83.0,4,83
2022-03-22 00:00:00,35,27.0,30.0,49.0,68.0,74.0,88.0,64,11
2022-03-24 00:00:00,36,15.0,35.0,37.0,48.0,62.0,77.0,28,50
2022-03-26 00:00:00,37,22.0,38.0,74.0,81.0,84.0,89.0,72,45
2022-03-29 00:00:00,38,9.0,32.0,48.0,55.0,68.0,72.0,36,68
2022-03-31 00:00:00,39,15.0,43.0,51.0,59.0,64.0,74.0,11,39
2022-04-02 00:00:00,40,24.0,35.0,45.0,54.0,65.0,68.0,7,9
2022-04-05 00:00:00,41,5.0,21.0,48.0,63.0,83.0,86.0,30,70
2022-04-07 00:00:00,42,11.0,20.0,42.0,43.0,51.0,86.0,71,87
2022-04-09 00:00:00,43,2.0,22.0,27.0,42.0,52.0,89.0,36,19
2022-04-12 00:00:00,44,15.0,27.0,32.0,51.0,74.0,77.0,44,22
2022-04-14 00:00:00,45,5.0,8.0,22.0,38.0,50.0,55.0,12,89
2022-04-16 00:00:00,46,7.0,21.0,25.0,69.0,76.0,77.0,70,74
2022-04-19 00:00:00,47,32.0,41.0,63.0,71.0,76.0,89.0,1,24
2022-04-21 00:00:00,48,17.0,32.0,46.0,49.0,77.0,88.0,48,19
2022-04-23 00:00:00,49,6.0,18.0,23.0,33.0,57.0,71.0,65,32
2022-04-26 00:00:00,50,20.0,44.0,62.0,64.0,67.0,78.0,79,40
2022-04-28 00:00:00,51,24.0,61.0,65.0,67.0,71.0,90.0,14,74
2022-04-30 00:00:00,52,22.0,25.0,34.0,52.0,72.0,85.0,14,71
2022-05-03 00:00:00,53,13.0,24.0,44.0,47.0,66.0,80.0,46,81
2022-05-05 00:00:00,54,25.0,31.0,37.0,38.0,77.0,82.0,43,8
2022-05-07 00:00:00,55,29.0,41.0,43.0,46.0,51.0,81.0,48,39
2022-05-10 00:00:00,56,25.0,37.0,47.0,55.0,73.0,81.0,67,5
2022-05-12 00:00:00,57,21.0,26.0,28.0,54.0,80.0,85.0,4,37
2022-05-14 00:00:00,58,13.0,19.0,39.0,42.0,73.0,83.0,60,11
2022-05-17 00:00:00,59,26.0,29.0,32.0,48.0,65.0,79.0,53,61
2022-05-19 00:00:00,60,2.0,9.0,13.0,39.0,40.0,89.0,6,43
2022-05-21 00:00:00,61,2.0,20.0,25.0,67.0,78.0,80.0,71,28
2022-05-24 00:00:00,62,22.0,24.0,25.0,32.0,46.0,73.0,29,62
2022-05-26 00:00:00,63,10.0,14.0,17.0,32.0,45.0,87.0,18,70
2022-05-28 00:00:00,64,27.0,42.0,55.0,65.0,84.0,90.0,53,64
2022-05-31 00:00:00,65,21.0,34.0,35.0,48.0,63.0,82.0,17,14
2022-06-04 00:00:00,66,2.0,35.0,41.0,43.0,65.0,71.0,12,50
2022-06-06 00:00:00,67,8.0,22.0,31.0,53.0,59.0,86.0,75,74
2022-06-07 00:00:00,68,21.0,31.0,49.0,69.0,77.0,90.0,40,22
2022-06-09 00:00:00,69,4.0,12.0,20.0,32.0,56.0,88.0,25,78
2022-06-11 00:00:00,70,5.0,8.0,18.0,28.0,33.0,59.0,9,83
2022-06-14 00:00:00,71,7.0,34.0,48.0,50.0,53.0,67.0,52,52
2022-06-16 00:00:00,72,31.0,54.0,56.0,60.0,66.0,82.0,29,13
2022-06-18 00:00:00,73,2.0,12.0,16.0,27.0,74.0,78.0,58,65
2022-06-21 00:00:00,74,12.0,16.0,32.0,46.0,60.0,83.0,54,52
2022-06-23 00:00:00,75,34.0,37.0,52.0,55.0,56.0,66.0,79,16
2022-06-25 00:00:00,76,4.0,30.0,42.0,46.0,58.0,89.0,29,88
2022-06-28 00:00:00,77,19.0,32.0,36.0,55.0,71.0,81.0,48,64
2022-06-30 00:00:00,78,6.0,9.0,12.0,16.0,32.0,79.0,26,40
2022-07-02 00:00:00,79,1.0,5.0,25.0,34.0,38.0,66.0,51,21
2022-07-05 00:00:00,80,16.0,17.0,49.0,66.0,82.0,86.0,1,67
2022-07-07 00:00:00,81,17.0,24.0,25.0,35.0,66.0,73.0,54,1
2022-07-09 00:00:00,82,28.0,31.0,41.0,51.0,70.0,83.0,80,24
2022-07-12 00:00:00,83,11.0,56.0,63.0,66.0,68.0,72.0,58,68
2022-07-14 00:00:00,84,3.0,11.0,28.0,39.0,65.0,75.0,48,51
2022-07-16 00:00:00,85,28.0,29.0,38.0,43.0,62.0,71.0,75,49
2022-07-19 00:00:00,86,2.0,17.0,27.0,44.0,78.0,79.0,59,1
2022-07-21 00:00:00,87,7.0,14.0,24.0,43.0,44.0,90.0,66,19
2022-07-23 00:00:00,88,29.0,32.0,46.0,56.0,66.0,90.0,21,89
2022-07-26 00:00:00,89,8.0,31.0,34.0,44.0,56.0,77.0,36,9
2022-07-28 00:00:00,90,19.0,20.0,22.0,54.0,72.0,88.0,50,56
2022-07-30 00:00:00,91,7.0,25.0,28.0,62.0,80.0,87.0,54,49
2022-08-02 00:00:00,92,9.0,25.0,26.0,49.0,68.0,74.0,81,59
2022-08-04 00:00:00,93,20.0,23.0,45.0,66.0,83.0,87.0,16,61
2022-08-06 00:00:00,94,1.0,21.0,29.0,40.0,42.0,58.0,25,70
2022-08-09 00:00:00,95,15.0,25.0,26.0,29.0,38.0,39.0,82,41
2022-08-11 00:00:00,96,6.0,32.0,34.0,56.0,58.0,87.0,23,88
2022-08-13 00:00:00,97,8.0,49.0,62.0,65.0,83.0,88.0,45,64
2022-08-16 00:00:00,98,13.0,19.0,59.0,74.0,81.0,84.0,2,51
2022-08-18 00:00:00,99,5.0,25.0,42.0,51.0,71.0,84.0,38,9
2022-08-20 00:00:00,100,19.0,28.0,31.0,58.0,77.0,85.0,73,88
2022-08-23 00:00:00,101,7.0,44.0,47.0,51.0,52.0,85.0,89,72
2022-08-25 00:00:00,102,33.0,41.0,42.0,84.0,86.0,88.0,38,79
2022-08-27 00:00:00,103,3.0,5.0,15.0,39.0,45.0,80.0,10,83
2022-08-30 00:00:00,104,6.0,11.0,23.0,45.0,57.0,75.0,44,45
2022-09-01 00:00:00,105,2.0,5.0,13.0,19.0,54.0,89.0,40,50
2022-09-03 00:00:00,106,22.0,25.0,30.0,37.0,44.0,76.0,1,74
2022-09-06 00:00:00,107,11.0,13.0,19.0,34.0,49.0,52.0,37,27
2022-09-08 00:00:00,108,18.0,26.0,39.0,50.0,71.0,90.0,41,35
2022-09-10 00:00:00,109,62.0,66.0,68.0,70.0,75.0,83.0,30,64
2022-09-13 00:00:00,110,5.0,9.0,16.0,20.0,23.0,69.0,31,46
2022-09-15 00:00:00,111,27.0,34.0,42.0,59.0,72.0,76.0,25,35
2022-09-17 00:00:00,112,1.0,10.0,14.0,18.0,42.0,60.0,39,35
2022-09-20 00:00:00,113,1.0,38.0,39.0,40.0,50.0,83.0,44,9
2022-09-22 00:00:00,114,15.0,30.0,42.0,65.0,75.0,81.0,72,85
2022-09-24 00:00:00,115,19.0,26.0,35.0,44.0,49.0,65.0,24,32
2022-09-27 00:00:00,116,5.0,22.0,42.0,49.0,62.0,63.0,80,36
2022-09-29 00:00:00,117,6.0,35.0,37.0,46.0,59.0,86.0,84,38
2022-10-01 00:00:00,118,3.0,11.0,14.0,26.0,67.0,82.0,75,59
2022-10-04 00:00:00,119,4.0,9.0,55.0,68.0,80.0,84.0,38,55
2022-10-06 00:00:00,120,10.0,20.0,28.0,62.0,70.0,87.0,59,26
2022-10-08 00:00:00,121,26.0,33.0,41.0,51.0,80.0,84.0,15,44
2022-10-11 00:00:00,122,1.0,33.0,35.0,39.0,46.0,58.0,15,48
2022-10-13 00:00:00,123,4.0,20.0,64.0,65.0,69.0,79.0,81,20
2022-10-15 00:00:00,124,12.0,26.0,34.0,69.0,74.0,83.0,66,68
2022-10-18 00:00:00,125,4.0,5.0,31.0,56.0,57.0,59.0,51,75
2022-10-20 00:00:00,126,6.0,8.0,39.0,65.0,67.0,69.0,32,7
2022-10-22 00:00:00,127,3.0,28.0,31.0,43.0,53.0,59.0,7,22
2022-10-25 00:00:00,128,1.0,19.0,41.0,48.0,68.0,71.0,25,45
2022-10-27 00:00:00,129,27.0,28.0,32.0,40.0,49.0,72.0,53,70
2022-10-29 00:00:00,130,15.0,32.0,66.0,74.0,79.0,86.0,84,54
2022-10-31 00:00:00,131,12.0,17.0,32.0,64.0,81.0,84.0,11,5
2022-11-03 00:00:00,132,10.0,15.0,37.0,40.0,43.0,59.0,5,67
2022-11-05 00:00:00,133,11.0,18.0,41.0,50.0,63.0,74.0,81,21
2022-11-08 00:00:00,134,15.0,31.0,33.0,44.0,46.0,73.0,79,3
2022-11-10 00:00:00,135,10.0,16.0,18.0,34.0,39.0,45.0,87,3
2022-11-12 00:00:00,136,19.0,32.0,51.0,61.0,71.0,82.0,48,35
2022-11-15 00:00:00,137,13.0,21.0,23.0,33.0,48.0,86.0,28,1
2022-11-17 00:00:00,138,3.0,6.0,39.0,48.0,52.0,88.0,9,6
2022-11-19 00:00:00,139,19.0,30.0,44.0,48.0,58.0,72.0,40,33
2022-11-22 00:00:00,140,14.0,22.0,23.0,35.0,41.0,64.0,17,14
2022-11-24 00:00:00,141,25.0,58.0,66.0,78.0,81.0,88.0,76,3
2022-11-26 00:00:00,142,3.0,8.0,42.0,48.0,61.0,72.0,56,34
2022-11-29 00:00:00,143,18.0,33.0,43.0,60.0,61.0,78.0,20,52
2022-12-01 00:00:00,144,4.0,13.0,32.0,54.0,56.0,68.0,67,25
2022-12-03 00:00:00,145,4.0,37.0,38.0,53.0,73.0,79.0,29,90
2022-12-06 00:00:00,146,12.0,21.0,31.0,39.0,70.0,83.0,16,59
2022-12-10 00:00:00,147,29.0,50.0,55.0,56.0,76.0,81.0,9,47
2022-12-12 00:00:00,148,16.0,33.0,51.0,54.0,68.0,86.0,42,82
