Data,Concorso,Num1,Num2,Num3,Num4,Num5,Num6,Jolly,SuperStar,Ritardo_Num1,Ritardo_Num2,Ritardo_Num3,Ritardo_Num4,Ritardo_Num5,Ritardo_Num6,Freq_Media_10_Num1,Freq_Media_10_Num2,Freq_Media_10_Num3,Freq_Media_10_Num4,Freq_Media_10_Num5,Freq_Media_10_Num6,Ritardo_Num1,Ritardo_Num2,Ritardo_Num3,Ritardo_Num4,Ritardo_Num5,Ritardo_Num6,Num_Piu_Frequente_50_Num1,Num_Piu_Frequente_50_Num2,Num_Piu_Frequente_50_Num3,Num_Piu_Frequente_50_Num4,Num_Piu_Frequente_50_Num5,Num_Piu_Frequente_50_Num6
2006-01-03,1,13,14,22,24,46,81,70,0,16,64,37,34,90,34,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,2,11,5,11,22,1,3.0,14.0,35.0,46.0,69.0,86.0
2006-01-05,2,8,27,29,38,64,82,37,0,45,33,40,41,17,17,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,23,1,4,17,5,14,3.0,14.0,35.0,46.0,69.0,86.0
2006-01-07,3,43,45,80,81,83,86,77,0,35,14,58,2,19,28,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,112,18,8,3,5,6,3.0,14.0,35.0,46.0,69.0,86.0
2006-01-10,4,54,58,72,73,82,86,38,0,27,41,47,20,2,1,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,31,12,3,8,3,7,3.0,14.0,35.0,55.0,69.0,86.0
2006-01-12,5,26,30,38,55,69,75,11,0,31,26,3,24,32,27,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,28,16,3,23,3,15,3.0,30.0,35.0,55.0,69.0,86.0
2006-01-14,6,30,31,33,44,77,89,51,0,1,32,26,42,25,62,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,4,1,10,23,5,35,3.0,30.0,35.0,55.0,69.0,86.0
2006-01-17,7,26,27,31,69,78,85,67,0,2,5,1,2,20,25,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,23,19,30,8,4,4,3.0,27.0,31.0,55.0,69.0,86.0
2006-01-19,8,25,55,60,69,77,81,34,0,22,3,57,1,2,5,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,5,10,26,14,4,13,3.0,27.0,31.0,55.0,69.0,86.0
2006-01-21,9,7,37,44,45,53,68,57,0,88,23,3,6,26,59,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,27,7,3,31,57,17,3.0,27.0,31.0,55.0,69.0,86.0
2006-01-24,10,11,13,27,47,82,84,28,0,22,9,3,37,6,22,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1,26,19,11,2,35,3.0,27.0,31.0,55.0,69.0,86.0
2006-01-26,11,9,47,59,73,79,88,18,0,27,1,44,7,22,24,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1258,1273,1262,1270,1255,1261,3.0,27.0,31.0,55.0,69.0,86.0
2006-01-28,12,25,39,74,76,85,88,58,0,4,32,34,45,5,1,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1255,1251,1277,1,1254,1250,3.0,27.0,31.0,55.0,69.0,86.0
2006-01-31,13,34,38,53,60,72,88,18,0,26,8,4,5,9,1,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1294,1253,1283,1261,1270,1271,3.0,27.0,31.0,55.0,69.0,86.0
2006-02-02,14,3,22,29,54,75,84,78,0,16,13,12,10,9,4,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,2,1252,1255,1257,1266,1,3.0,27.0,31.0,55.0,69.0,86.0
2006-02-04,15,13,22,43,50,70,76,14,0,5,1,12,35,27,3,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1308,1282,1256,1264,1,1278,3.0,27.0,31.0,55.0,69.0,86.0
2006-02-07,16,11,18,27,37,65,72,43,0,6,78,6,7,36,3,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1256,1257,5,5,1259,1260,3.0,27.0,31.0,55.0,69.0,86.0
2006-02-09,17,7,33,38,51,53,67,57,0,8,11,4,28,4,42,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1261,1,1257,1257,1271,5,3.0,30.0,31.0,55.0,69.0,86.0
2006-02-11,18,1,2,8,30,42,43,45,0,20,20,16,12,43,3,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1273,1260,1290,1280,4,1264,3.0,30.0,31.0,55.0,69.0,86.0
2006-02-14,19,8,44,47,60,66,77,83,0,1,10,8,6,36,11,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1280,1272,1287,1258,6,1257,3.0,30.0,31.0,55.0,69.0,86.0
2006-02-16,20,5,6,18,34,42,72,8,0,22,22,4,7,2,4,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1285,4,4,1286,1,1269,3.0,30.0,31.0,55.0,69.0,86.0
2006-02-18,21,34,40,42,64,77,88,48,0,1,32,1,19,2,8,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1262,1274,6,9,1262,5,3.0,30.0,31.0,60.0,69.0,88.0
2006-02-21,22,20,58,65,70,77,86,87,0,44,18,6,7,1,18,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,3,1263,1260,11,1276,1266,3.0,30.0,31.0,60.0,69.0,86.0
2006-02-23,23,17,26,70,76,82,90,72,0,38,16,1,8,13,47,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,5,2,5,1308,1261,4,1.0,30.0,31.0,60.0,69.0,86.0
2006-02-25,24,3,6,44,60,84,86,53,0,10,4,5,5,10,2,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1271,11,12,12,13,2,3.0,30.0,31.0,60.0,69.0,86.0
2006-02-28,25,3,21,63,81,87,89,4,0,1,37,47,17,52,19,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,13,1273,1276,3,9,1267,3.0,30.0,31.0,60.0,69.0,86.0
2006-03-02,26,4,35,41,66,77,89,68,0,28,55,37,7,4,1,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,13,3,12,5,3,1265,3.0,26.0,31.0,60.0,77.0,86.0
2006-03-04,27,17,27,29,31,44,46,51,0,4,11,13,20,3,26,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,10,13,2,3,1278,1300,3.0,27.0,29.0,60.0,77.0,88.0
2006-03-07,28,1,7,22,72,79,82,75,0,10,11,13,8,17,5,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,11,1285,7,1278,1291,14,3.0,27.0,29.0,60.0,77.0,88.0
2006-03-09,29,10,12,15,51,66,68,60,0,48,64,45,12,3,20,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,7,1274,9,11,1,5,3.0,27.0,29.0,60.0,77.0,88.0
2006-03-11,30,26,28,55,61,62,85,81,0,7,60,22,43,42,18,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1,4,2,1279,6,6,3.0,27.0,29.0,60.0,77.0,88.0
2006-03-14,31,15,20,32,43,45,54,81,0,2,9,48,13,22,17,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,12,4,2,8,12,5,3.0,27.0,29.0,60.0,77.0,88.0
2006-03-16,32,8,10,15,42,48,51,25,0,13,3,1,11,50,3,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1270,12,1287,3,1280,1277,3.0,27.0,29.0,60.0,77.0,88.0
2006-03-18,33,41,43,52,59,73,82,87,0,7,2,44,22,22,5,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,3,13,6,4,4,1281,3.0,27.0,29.0,60.0,77.0,88.0
2006-03-21,34,7,8,10,29,40,52,14,0,6,2,2,7,13,1,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1,2,17,1287,6,11,3.0,27.0,29.0,60.0,77.0,88.0
2006-03-23,35,10,41,53,62,65,76,26,0,1,2,18,5,13,12,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,11,1277,20,18,3,3,3.0,27.0,29.0,60.0,77.0,88.0
2006-03-25,36,16,20,29,31,38,45,25,0,48,5,2,9,19,5,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,14,22,1291,5,8,1279,3.0,27.0,29.0,60.0,77.0,88.0
2006-03-28,37,24,25,33,42,57,89,20,68,36,25,20,5,58,11,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,17,1302,5,2,10,24,3.0,27.0,29.0,60.0,77.0,88.0
2006-03-30,38,1,4,14,30,78,82,70,44,10,12,37,20,31,5,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,16,1,15,12,5,25,3.0,27.0,29.0,51.0,77.0,88.0
2006-04-01,39,15,30,33,37,62,78,55,23,7,1,2,23,4,1,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,1,9,7,8,5,8,3.0,27.0,29.0,51.0,77.0,86.0
2006-04-04,40,13,25,45,70,78,88,89,55,25,3,4,17,1,19,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,25,3,22,5,16,6,3.0,27.0,29.0,70.0,77.0,88.0
2006-04-06,41,13,19,60,61,83,90,10,6,1,64,17,11,38,18,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,4,1320,2,7,3,8,3.0,27.0,29.0,70.0,77.0,88.0
2006-04-08,42,16,33,60,61,62,63,77,51,6,3,1,1,3,17,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,9,22,14,7,12,5,3.0,27.0,29.0,70.0,77.0,88.0
2006-04-11,43,16,19,44,60,76,89,79,49,1,2,16,1,8,6,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,32,12,3,2,1282,5,3.0,27.0,29.0,60.0,77.0,88.0
2006-04-13,44,27,35,41,46,49,86,24,40,17,18,9,17,67,20,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,4,28,5,2,1283,1,3.0,27.0,29.0,60.0,77.0,86.0
2006-04-15,45,10,11,13,37,81,84,3,63,10,29,4,6,20,21,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,3,20,6,27,1302,5,3.0,27.0,29.0,60.0,77.0,86.0
2006-04-18,46,1,4,12,14,66,78,55,75,8,8,17,8,17,6,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,12,20,15,15,3,7,3.0,4.0,29.0,60.0,77.0,86.0
2006-04-20,47,32,35,44,58,82,90,52,42,16,3,4,25,9,6,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,12,2,1,9,3,32,3.0,4.0,29.0,60.0,77.0,86.0
2006-04-22,48,16,21,59,70,71,83,90,37,5,23,15,8,75,7,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,7,12,5,3,1291,10,1.0,4.0,29.0,60.0,77.0,86.0
2006-04-26,49,13,18,47,51,60,64,11,36,4,29,30,17,6,28,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,4,2,23,22,1294,1289,13.0,27.0,29.0,60.0,77.0,86.0
2006-04-27,50,8,23,30,53,69,78,36,78,16,67,11,15,42,4,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,8,4,2,1305,16,1,13.0,27.0,29.0,60.0,77.0,86.0
2006-04-29,51,12,22,53,54,60,77,28,7,5,23,1,20,2,25,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,8,1293,2,6,36,16,1.0,22.0,29.0,60.0,77.0,86.0
2006-05-02,52,22,42,52,55,62,74,61,74,1,15,18,22,10,40,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,10,1,16,7,23,31,1.0,22.0,44.0,60.0,77.0,86.0
2006-05-04,53,11,18,37,52,62,77,59,19,8,4,8,1,1,2,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,3,33,2,19,21,1,1.0,18.0,44.0,60.0,62.0,88.0
2006-05-06,54,19,22,46,49,72,85,14,10,11,2,10,10,26,24,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,24,33,6,7,7,8,1.0,22.0,44.0,60.0,62.0,88.0
2006-05-09,55,16,23,40,62,79,88,42,89,7,5,21,2,27,15,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,12,2,17,3,8,33,16.0,22.0,44.0,60.0,62.0,88.0
2006-05-11,56,14,19,20,26,79,82,47,59,10,2,20,26,1,9,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,17,3,5,23,13,2,16.0,22.0,44.0,60.0,62.0,88.0
2006-05-13,57,11,31,38,50,59,62,7,56,4,21,21,42,9,2,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,11,21,38,1,7,40,16.0,22.0,44.0,60.0,62.0,88.0
2006-05-16,58,1,4,32,35,36,87,7,20,12,12,11,11,71,33,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,3,22,1,4,5,21,1.0,22.0,44.0,60.0,62.0,88.0
2006-05-18,59,1,63,67,71,75,79,28,78,1,17,42,11,45,3,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,29,32,1,6,5,4,1.0,22.0,29.0,60.0,62.0,88.0
2006-05-20,60,5,32,39,50,59,77,71,18,40,2,48,3,3,7,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,8,23,16,7,12,3,1.0,22.0,29.0,60.0,62.0,88.0
2006-05-23,61,30,36,39,68,71,80,38,78,11,3,1,32,2,58,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,2,2,11,3,26,12,1.0,22.0,29.0,60.0,62.0,88.0
2006-05-25,62,19,22,44,61,66,75,77,58,6,8,15,20,16,3,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,22,2,1308,2,5,11,1.0,22.0,44.0,60.0,62.0,77.0
2006-05-27,63,5,11,33,51,82,85,19,1,3,6,21,14,7,9,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,0.10989010989010989,6,15,7,9,13,1,1.0,22.0,44.0,51.0,62.0,77.0
